Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,227.33705608926454,131.02075080050793,897.459468368547,157.6691200465715,465.51583862265994,
T7,735.0730452875088,309.0302967948079,1170.1092279278198,184.90085201247877,567.7339771373531,
Pz,132.71139347176796,93.30362225914989,137.73204302816274,113.79315456493295,202.68409339324774,
T8,293.5974106861174,660.6492775796452,630.1714312353571,277.748129820927,382.75979576254383,
AF4,641.7100452194202,208.44763386034495,531.6146644768698,301.7917930128411,335.90256722117556,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
T8,359.19755494825836,347.81465192252597,421.1993803128437,459.4610303346024,348.29646753835084,
AF4,468.13898311408553,320.2877187504189,690.2038389514365,172.92339496296543,242.7544739400986,
AF3,317.58004428279605,483.6066686518321,609.7163811136867,203.31860757340465,375.80121662590307,
T7,616.5254891953545,512.1148715693621,568.2679460388962,375.1837446024434,448.64316253031575,
Pz,158.3590496164546,123.58714079386861,210.7331033013669,143.22688808294362,186.10963105154593,
