Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,240.3429381914201,408.48946002018573,487.2645238957153,257.9117535054135,299.71251052026616,
Pz,141.56911661358063,357.6110335494953,110.60464655096415,115.12056015988006,185.62864260109822,
T8,427.1645397736036,500.8555643084908,313.8885212787734,180.72697824046227,496.78981939549163,
AF4,249.00770950702477,130.14457741131184,245.62016495867954,287.85080524991025,395.90938241711564,
AF3,432.45513870273317,325.6071170537559,319.1877180786475,229.33406464550157,378.3561629276616,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
Pz,73.52815244808227,238.2169254168455,224.93501980496893,126.88881613654341,95.09799872673523,
T8,183.92064227713524,400.29305484928943,527.7293004984365,238.3769971898006,231.8000492455281,
AF4,238.9691937224403,340.28971696708373,478.4108978255676,143.3072748297997,239.07407011259917,
AF3,713.9741287017569,557.2663870389193,300.53243177344325,204.19148328820347,290.86328794340596,
T7,288.1078564171119,757.3660538650446,659.3687300265728,235.83811341836267,215.54466487111782,
