Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
AF3,224.99404391455107,22.057523375194776,216.2317409254339,63.35228933766236,50.92756609862771,
T7,340.98204687321527,38.78694285886233,227.30998172185352,30.728439809197713,77.58894592525623,
Pz,13.060001950317014,2.8027927394610543,58.76875382575174,3.444951321975601,13.44832631443991,
T8,94.61283464456002,17.097298028335448,484.589858676889,79.28422201031911,36.88036018891064,
AF4,39.90697427668934,22.563291803882585,369.854853591019,96.47075026406503,42.70229024033517,
