Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,126.89840710694362,145.45044198202643,97.41028771124208,57.95555751916772,67.6454087393203,
T7,118.12717907661067,182.40471099152398,91.00623245703993,51.306634965121276,42.70869454132783,
Pz,4.290987117829062,7.635342317003828,8.116122624515718,4.48921787646352,8.011584533410314,
T8,112.55323277741714,53.19507325441455,228.49211435051697,77.95679589180068,50.461354871851086,
AF4,116.0346973462939,193.03170904517367,222.78393011743725,128.5590438671491,29.654999879191834,
AF3,126.89840710694362,145.45044198202643,97.41028771124208,57.95555751916772,67.6454087393203,
T7,118.12717907661067,182.40471099152398,91.00623245703993,51.306634965121276,42.70869454132783,
Pz,4.290987117829062,7.635342317003828,8.116122624515718,4.48921787646352,8.011584533410314,
T8,112.55323277741714,53.19507325441455,228.49211435051697,77.95679589180068,50.461354871851086,
AF4,116.0346973462939,193.03170904517367,222.78393011743725,128.5590438671491,29.654999879191834,
AF3,126.89840710694362,145.45044198202643,97.41028771124208,57.95555751916772,67.6454087393203,
T7,118.12717907661067,182.40471099152398,91.00623245703993,51.306634965121276,42.70869454132783,
Pz,4.290987117829062,7.635342317003828,8.116122624515718,4.48921787646352,8.011584533410314,
T8,112.55323277741714,53.19507325441455,228.49211435051697,77.95679589180068,50.461354871851086,
AF4,116.0346973462939,193.03170904517367,222.78393011743725,128.5590438671491,29.654999879191834,
AF3,126.89840710694362,145.45044198202643,97.41028771124208,57.95555751916772,67.6454087393203,
T7,118.12717907661067,182.40471099152398,91.00623245703993,51.306634965121276,42.70869454132783,
Pz,4.290987117829062,7.635342317003828,8.116122624515718,4.48921787646352,8.011584533410314,
T8,112.55323277741714,53.19507325441455,228.49211435051697,77.95679589180068,50.461354871851086,
AF4,116.0346973462939,193.03170904517367,222.78393011743725,128.5590438671491,29.654999879191834,
AF3,126.89840710694362,145.45044198202643,97.41028771124208,57.95555751916772,67.6454087393203,
T7,118.12717907661067,182.40471099152398,91.00623245703993,51.306634965121276,42.70869454132783,
Pz,4.290987117829062,7.635342317003828,8.116122624515718,4.48921787646352,8.011584533410314,
T8,112.55323277741714,53.19507325441455,228.49211435051697,77.95679589180068,50.461354871851086,
AF4,116.0346973462939,193.03170904517367,222.78393011743725,128.5590438671491,29.654999879191834,
AF3,126.89840710694362,145.45044198202643,97.41028771124208,57.95555751916772,67.6454087393203,
T7,118.12717907661067,182.40471099152398,91.00623245703993,51.306634965121276,42.70869454132783,
Pz,4.290987117829062,7.635342317003828,8.116122624515718,4.48921787646352,8.011584533410314,
T8,112.55323277741714,53.19507325441455,228.49211435051697,77.95679589180068,50.461354871851086,
AF4,116.0346973462939,193.03170904517367,222.78393011743725,128.5590438671491,29.654999879191834,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
T8,67.87336146312772,75.22284904144028,247.88651805268682,94.36357714948825,38.60487406974528,
AF4,183.26644988019981,208.69982854585155,263.51380357600124,130.08423941259235,45.67777074234034,
AF3,150.09077826888586,143.94311993167543,42.00261751866223,34.05817877278182,67.13795782138978,
T7,153.5432600289619,161.00767503273968,70.08536518118689,33.216402295090475,54.70558453407571,
Pz,7.071505126795586,5.295731324785431,8.700216838478426,2.2265939156160433,7.288243346409611,
