Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
AF3,42.99106606257326,32.324665082361236,52.22093100962045,76.58658292082445,56.904386399331074,
T7,34.89974561613431,47.35381025802869,177.5284666745171,89.22486732164803,91.15185409392039,
Pz,9.026843989536891,4.457033784685873,4.767630152568397,4.164462150152034,13.485668809434431,
T8,148.0667839333461,50.927448017355545,83.96716649361127,150.1399566842021,64.80775470259938,
AF4,54.65728298093193,140.93743679377152,79.63558764249814,80.50593705267006,71.60687202466083,
