Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
Pz,97.34251222690558,145.77807779070395,422.8040552842199,189.54078670189747,113.1356557176411,
T8,98.12616607963177,208.8286678584778,140.83659818411314,194.19144652476697,162.01087393736438,
AF4,9.20428162252586,20.498480940713286,16.706897772885483,34.37308618058381,9.996071379089193,
AF3,9.247129154093686,12.828661783977509,24.605878821889174,28.161542354743897,12.731254652994568,
T7,80.2870095529766,65.55623639964763,194.22788963781232,107.22180798395755,45.08635104741086,
