Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,58.53025626887604,14.298247279327066,6.39898573106608,10.84544019797842,43.381562649869956,
T7,24.27003767512798,47.566865615825726,54.24532649595656,78.21463708928745,71.70696933150765,
Pz,33.08869882480865,67.42731024846492,122.5804715439741,184.3496752773656,284.8909913366151,
T8,40.67141110815211,84.53117701101013,63.640852316710934,231.41349292592133,195.2009981594145,
AF4,96.88853347680434,14.569180755908945,2.0161354624479184,14.506176556325407,26.916214502422786,
AF3,58.53025626887604,14.298247279327066,6.39898573106608,10.84544019797842,43.381562649869956,
T7,24.27003767512798,47.566865615825726,54.24532649595656,78.21463708928745,71.70696933150765,
Pz,33.08869882480865,67.42731024846492,122.5804715439741,184.3496752773656,284.8909913366151,
T8,40.67141110815211,84.53117701101013,63.640852316710934,231.41349292592133,195.2009981594145,
AF4,96.88853347680434,14.569180755908945,2.0161354624479184,14.506176556325407,26.916214502422786,
AF3,58.53025626887604,14.298247279327066,6.39898573106608,10.84544019797842,43.381562649869956,
T7,24.27003767512798,47.566865615825726,54.24532649595656,78.21463708928745,71.70696933150765,
Pz,33.08869882480865,67.42731024846492,122.5804715439741,184.3496752773656,284.8909913366151,
T8,40.67141110815211,84.53117701101013,63.640852316710934,231.41349292592133,195.2009981594145,
AF4,96.88853347680434,14.569180755908945,2.0161354624479184,14.506176556325407,26.916214502422786,
AF3,58.53025626887604,14.298247279327066,6.39898573106608,10.84544019797842,43.381562649869956,
T7,24.27003767512798,47.566865615825726,54.24532649595656,78.21463708928745,71.70696933150765,
Pz,33.08869882480865,67.42731024846492,122.5804715439741,184.3496752773656,284.8909913366151,
T8,40.67141110815211,84.53117701101013,63.640852316710934,231.41349292592133,195.2009981594145,
AF4,96.88853347680434,14.569180755908945,2.0161354624479184,14.506176556325407,26.916214502422786,
AF3,58.53025626887604,14.298247279327066,6.39898573106608,10.84544019797842,43.381562649869956,
T7,24.27003767512798,47.566865615825726,54.24532649595656,78.21463708928745,71.70696933150765,
