Channel , Theta ,Alpha ,Low beta ,High beta , Gamma 
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
AF4,74.03511945561353,17.1445332064936,11.99811284501039,7.441180845847278,6.785068189743727,
AF3,118.07825407669176,34.57701545585774,27.051253988725918,11.718467606472268,7.859833391031889,
T7,71.68097962647978,152.12466882155138,97.08655548708383,64.19015296631011,73.33960060129814,
Pz,108.95766963891424,576.7889897373993,130.61656959279327,134.45271384058324,141.0533966111678,
T8,164.52644723134597,176.6746716608035,107.46682901445084,110.77377253159645,101.06558897244498,
